MeterID,Zone,ConsumerType,Date,EnergyConsumed_kWh,PeakUsage_kWh,OutageMinutes,MeterStatus,TariffRate
MTR01110,North,Commercial,2025-06-09,510.61,145.47,243,Active,11.29
MTR01111,North,Residential,2025-12-16,789.68,113.02,135,Active,12.21
MTR01112,West,Commercial,2025-03-25,191.67,123.78,30,Active,7.12
MTR01113,South,Commercial,2025-10-02,819.5,28.52,21,Active,8.32
MTR01114,Central,Commercial,2025-11-24,679.09,42.45,25,Active,12.07
MTR01115,East,Commercial,2025-11-18,438.59,36.36,174,Active,4.41
MTR01116,North,Industrial,2025-07-08,621.81,123.51,298,Active,4.55
MTR01117,West,Commercial,2025-02-24,187.06,71.23,119,Active,5.73
MTR01118,Central,Commercial,2025-12-26,456.31,50.01,146,Active,3.96
MTR01119,North,Residential,2025-02-01,927.39,38.87,218,Faulty,11.44
MTR01120,East,Commercial,2025-03-31,911.27,124.35,159,Active,10.0
MTR01121,South,Commercial,2025-02-12,302.13,67.79,56,Faulty,3.64
MTR01122,North,Residential,2025-10-08,459.58,65.96,50,Active,10.91
MTR01123,Central,Industrial,2025-02-21,745.22,124.97,285,Active,5.53
MTR01124,West,Industrial,2025-05-03,53.2,62.28,8,Faulty,6.17
MTR01125,East,Residential,2025-05-23,1195.39,26.31,249,Faulty,8.15
MTR01126,West,Commercial,2025-08-23,1193.0,50.17,72,Faulty,7.06
MTR01127,North,Commercial,2025-06-20,813.61,96.2,175,Faulty,7.24
MTR01128,South,Commercial,2025-07-12,870.01,70.37,207,Faulty,9.97
MTR01129,West,Commercial,2025-11-25,452.79,96.36,176,Faulty,3.83
MTR01130,South,Commercial,2025-10-21,422.85,94.6,282,Faulty,9.5
MTR01131,East,Commercial,2025-11-19,715.2,70.09,300,Faulty,12.25
MTR01132,West,Residential,2025-07-17,417.0,69.04,62,Faulty,8.52
MTR01133,South,Residential,2025-12-31,1070.24,84.3,153,Active,7.49
MTR01134,North,Commercial,2025-02-06,103.0,142.21,57,Active,5.65
MTR01135,North,Industrial,2025-09-24,841.11,46.94,46,Faulty,4.37
MTR01136,North,Commercial,2025-11-26,1175.08,25.72,167,Active,9.83
MTR01137,North,Industrial,2025-05-17,381.67,147.86,262,Faulty,6.24
MTR01138,West,Industrial,2025-10-14,717.7,137.44,6,Faulty,4.26
MTR01139,East,Industrial,2025-04-29,602.82,30.21,89,Faulty,6.12
MTR01140,Central,Residential,2025-12-11,905.04,26.09,112,Active,11.7
MTR01141,East,Residential,2025-08-22,149.64,65.37,178,Faulty,4.78
MTR01142,North,Industrial,2025-11-20,498.0,137.36,3,Faulty,10.5
MTR01143,Central,Residential,2025-06-08,203.07,146.98,164,Faulty,4.73
MTR01144,Central,Industrial,2025-11-23,637.09,68.58,254,Active,12.04
MTR01145,Central,Commercial,2025-09-21,694.61,141.64,253,Active,7.35
MTR01146,West,Residential,2025-10-11,724.41,127.63,290,Faulty,5.66
MTR01147,Central,Residential,2025-03-17,897.16,117.97,292,Faulty,11.64
MTR01148,South,Commercial,2025-11-23,315.89,64.94,141,Faulty,12.17
MTR01149,Central,Industrial,2025-06-23,1094.4,104.14,224,Faulty,6.26
MTR01150,Central,Commercial,2025-04-11,243.37,110.64,238,Active,6.77
MTR01151,West,Commercial,2025-01-28,1119.3,72.15,38,Faulty,7.7
MTR01152,East,Industrial,2025-05-12,197.32,34.56,28,Active,9.28
MTR01153,Central,Commercial,2025-02-23,731.91,13.8,83,Faulty,11.31
MTR01154,North,Residential,2025-05-02,1094.21,110.96,129,Faulty,8.92
MTR01155,West,Commercial,2025-10-05,794.11,119.6,241,Active,5.7
MTR01156,East,Commercial,2025-09-15,614.32,119.4,5,Active,7.31
MTR01157,East,Residential,2025-11-08,759.42,83.16,187,Faulty,12.27
MTR01158,West,Industrial,2025-09-07,693.14,101.07,288,Faulty,4.36
MTR01159,East,Industrial,2025-11-06,426.4,14.59,47,Active,5.57
MTR01160,North,Commercial,2025-02-23,727.15,77.62,16,Active,8.4
MTR01161,South,Industrial,2025-06-17,508.46,94.55,251,Faulty,7.67
MTR01162,East,Residential,2025-08-28,525.97,108.77,247,Faulty,11.79
MTR01163,Central,Industrial,2025-06-27,757.38,36.31,51,Active,9.71
MTR01164,East,Industrial,2025-03-27,323.78,50.31,113,Active,6.61
MTR01165,South,Industrial,2025-04-09,346.43,71.56,56,Active,9.99
MTR01166,West,Residential,2025-09-22,1178.31,106.66,163,Active,10.35
MTR01167,East,Commercial,2025-01-21,217.76,147.0,19,Active,9.36
MTR01168,North,Residential,2025-01-12,445.11,134.22,100,Active,3.77
MTR01169,Central,Residential,2025-07-11,549.53,62.22,300,Active,9.97
MTR01170,South,Industrial,2025-08-25,89.66,15.17,129,Active,5.56
MTR01171,South,Residential,2025-12-03,381.08,53.79,258,Faulty,8.37
MTR01172,South,Residential,2025-10-20,271.0,8.51,143,Active,12.13
MTR01173,East,Industrial,2025-02-14,467.29,91.03,239,Active,9.66
MTR01174,East,Residential,2025-06-25,66.95,78.83,173,Active,7.99
MTR01175,North,Commercial,2025-09-29,877.37,79.67,6,Faulty,8.4
MTR01176,Central,Residential,2025-06-10,82.47,112.63,40,Active,5.21
MTR01177,South,Industrial,2025-06-05,1180.95,93.25,10,Faulty,4.66
MTR01178,West,Industrial,2025-09-13,261.13,88.56,292,Faulty,6.07
MTR01179,West,Residential,2025-04-05,272.72,41.63,114,Active,10.45
MTR01180,South,Commercial,2025-03-11,894.18,15.99,127,Active,11.17
MTR01181,North,Residential,2025-02-07,881.76,109.82,137,Active,10.53
MTR01182,West,Residential,2025-05-16,931.28,52.65,262,Faulty,8.14
MTR01183,South,Residential,2025-12-02,544.84,25.32,241,Faulty,4.28
MTR01184,Central,Industrial,2025-02-09,1128.1,131.49,300,Faulty,10.99
MTR01185,East,Industrial,2025-02-24,814.3,21.79,78,Faulty,6.62
MTR01186,East,Residential,2025-07-03,749.82,120.1,113,Faulty,11.66
MTR01187,West,Industrial,2025-04-01,178.66,80.27,137,Faulty,7.64
MTR01188,North,Residential,2025-08-26,584.89,44.2,228,Active,10.72
MTR01189,East,Industrial,2025-09-14,982.02,107.97,293,Active,5.79
MTR01190,East,Residential,2025-06-10,914.8,114.35,84,Active,4.37
MTR01191,Central,Commercial,2025-02-20,512.42,87.98,192,Active,5.03
MTR01192,North,Industrial,2025-05-22,1084.41,104.33,116,Faulty,10.29
MTR01193,South,Industrial,2025-07-20,1074.79,36.34,105,Faulty,8.44
MTR01194,North,Commercial,2025-02-08,650.4,91.49,119,Faulty,11.34
MTR01195,North,Industrial,2025-11-27,323.77,116.06,209,Active,12.18
MTR01196,Central,Commercial,2025-12-25,435.71,118.59,20,Faulty,6.21
MTR01197,South,Commercial,2025-03-27,634.03,141.28,121,Active,10.72
MTR01198,Central,Commercial,2025-01-06,1128.14,124.39,72,Active,8.3
MTR01199,East,Residential,2025-11-06,1125.6,63.55,207,Active,5.05
MTR01200,North,Residential,2025-01-02,1079.29,113.28,282,Active,5.67
MTR01201,Central,Industrial,2025-11-04,428.42,99.92,103,Active,11.42
MTR01202,East,Industrial,2025-07-11,110.22,15.81,199,Active,9.94
MTR01203,East,Residential,2025-04-17,216.01,141.16,141,Active,8.3
MTR01204,West,Commercial,2025-09-04,393.02,51.98,266,Faulty,3.74
MTR01205,West,Industrial,2025-02-02,779.65,121.2,286,Faulty,11.11
MTR01206,East,Commercial,2025-08-01,563.2,14.22,213,Active,3.56
MTR01207,Central,Residential,2025-03-29,824.52,82.71,250,Faulty,3.97
MTR01208,East,Commercial,2025-10-31,153.04,123.76,8,Faulty,9.26
MTR01209,West,Commercial,2025-01-12,875.55,88.45,160,Active,9.51
MTR01210,South,Commercial,2025-10-28,812.13,77.81,150,Active,10.64
MTR01211,East,Commercial,2025-06-29,358.71,7.53,284,Faulty,7.92
MTR01212,North,Commercial,2025-02-12,1108.86,9.41,237,Faulty,5.31
MTR01213,West,Residential,2025-06-17,755.26,97.58,253,Faulty,6.86
MTR01214,Central,Commercial,2025-06-13,425.06,59.01,177,Faulty,6.99
MTR01215,East,Commercial,2025-11-25,769.26,51.15,1,Active,11.86
MTR01216,South,Residential,2025-10-27,144.41,15.34,204,Faulty,5.83
MTR01217,West,Residential,2025-03-31,330.87,135.91,164,Active,7.04
MTR01218,North,Industrial,2025-06-18,307.46,44.81,271,Active,11.72
MTR01219,North,Commercial,2025-04-13,730.74,91.57,210,Active,5.42
MTR01220,East,Residential,2025-12-19,732.13,31.74,159,Faulty,11.6
MTR01221,North,Commercial,2025-10-13,1111.92,17.0,263,Active,5.57
MTR01222,North,Commercial,2025-07-19,548.61,137.65,160,Active,5.46
MTR01223,Central,Residential,2025-01-10,327.72,70.93,149,Active,8.46
MTR01224,West,Commercial,2025-12-16,498.96,67.21,116,Faulty,8.18
MTR01225,West,Residential,2025-02-24,192.05,55.05,93,Active,6.0
MTR01226,East,Commercial,2025-01-30,166.68,111.53,205,Active,3.75
MTR01227,Central,Residential,2025-01-15,342.78,112.29,298,Active,12.04
MTR01228,South,Commercial,2025-08-19,805.59,57.84,133,Active,7.62
MTR01229,Central,Commercial,2025-08-31,953.26,75.17,163,Active,10.75
MTR01230,North,Industrial,2025-06-29,154.44,34.65,67,Faulty,10.17
MTR01231,Central,Residential,2025-03-04,232.36,134.22,159,Active,7.98
MTR01232,East,Residential,2025-02-23,946.59,85.49,190,Active,6.74
MTR01233,East,Industrial,2025-04-17,1066.22,57.03,165,Active,11.77
MTR01234,Central,Industrial,2025-08-31,949.87,36.19,149,Active,11.19
MTR01235,South,Residential,2025-06-10,772.1,65.01,268,Active,6.26
MTR01236,North,Industrial,2025-03-24,796.97,26.49,267,Faulty,5.19
MTR01237,Central,Commercial,2025-03-22,675.27,10.72,66,Active,11.37
MTR01238,South,Industrial,2025-02-06,1094.78,50.64,26,Faulty,8.18
MTR01239,East,Residential,2025-03-07,210.29,16.27,15,Active,5.77
MTR01240,North,Commercial,2025-12-08,708.17,13.15,195,Faulty,10.46
MTR01241,South,Industrial,2025-06-01,328.39,43.55,24,Active,6.36
MTR01242,South,Industrial,2025-05-23,775.99,90.3,285,Active,3.87
MTR01243,North,Residential,2025-08-28,556.59,136.46,200,Active,7.49
MTR01244,West,Commercial,2025-05-14,947.22,98.83,84,Active,7.76
MTR01245,East,Residential,2025-07-01,973.88,54.36,68,Faulty,8.77
MTR01246,East,Industrial,2025-11-03,941.0,5.76,204,Active,6.79
MTR01247,North,Industrial,2025-12-06,467.23,145.2,11,Active,10.78
MTR01248,Central,Commercial,2025-11-02,662.78,126.76,253,Active,4.85
MTR01249,East,Industrial,2025-12-24,516.7,21.64,218,Active,11.24
MTR01250,West,Industrial,2025-02-13,150.35,108.26,237,Active,10.08
MTR01251,East,Commercial,2025-09-08,410.03,147.72,230,Faulty,4.15
MTR01252,West,Industrial,2025-12-25,676.18,23.65,164,Active,7.69
MTR01253,East,Commercial,2025-10-11,1138.5,21.88,116,Active,12.01
MTR01254,South,Commercial,2025-11-09,179.04,124.36,92,Active,4.47
MTR01255,Central,Residential,2025-07-26,874.16,28.3,28,Active,3.64
MTR01256,West,Industrial,2025-02-09,602.93,95.22,80,Faulty,10.11
MTR01257,East,Industrial,2025-03-26,622.14,94.28,227,Faulty,3.73
MTR01258,South,Industrial,2025-02-27,1050.83,111.23,4,Active,9.52
MTR01259,North,Residential,2025-06-06,1142.91,74.44,211,Faulty,11.36
MTR01260,Central,Commercial,2025-09-16,600.57,92.23,33,Active,4.45
MTR01261,South,Residential,2025-06-07,487.17,119.98,242,Active,6.7
MTR01262,South,Industrial,2025-02-23,314.82,54.46,67,Active,8.39
MTR01263,North,Residential,2025-05-27,223.38,88.89,257,Faulty,5.3
MTR01264,West,Industrial,2025-11-07,391.98,7.43,290,Faulty,5.74
MTR01265,North,Commercial,2025-03-29,61.63,31.58,67,Active,4.45
MTR01266,West,Industrial,2025-08-12,464.67,22.9,256,Active,5.55
MTR01267,East,Industrial,2025-07-09,72.82,65.7,56,Active,12.18
MTR01268,South,Commercial,2025-04-07,511.17,74.6,57,Faulty,7.2
MTR01269,East,Industrial,2025-07-19,618.29,146.53,181,Faulty,9.18
MTR01270,East,Residential,2025-11-10,131.12,15.83,247,Faulty,4.21
MTR01271,Central,Commercial,2025-10-13,345.6,44.12,58,Faulty,11.96
MTR01272,South,Industrial,2025-05-01,1148.39,142.49,67,Faulty,6.21
MTR01273,North,Commercial,2025-01-30,670.06,138.78,133,Active,4.46
MTR01274,Central,Commercial,2025-12-13,1133.55,113.38,223,Faulty,9.75
MTR01275,Central,Residential,2025-03-09,206.76,137.73,58,Active,11.83
MTR01276,North,Commercial,2025-08-15,1183.0,52.13,231,Active,4.84
MTR01277,Central,Residential,2025-11-06,757.4,143.9,80,Faulty,5.82
MTR01278,North,Residential,2025-06-10,260.7,46.04,36,Active,6.09
MTR01279,West,Industrial,2025-04-15,112.53,77.83,288,Active,11.21
MTR01280,East,Residential,2025-11-08,779.18,52.83,71,Faulty,5.81
MTR01281,South,Commercial,2025-02-25,759.18,21.26,106,Active,9.77
MTR01282,East,Industrial,2025-12-15,643.4,88.08,93,Faulty,4.71
MTR01283,East,Residential,2025-09-01,714.8,141.72,117,Faulty,9.9
MTR01284,West,Industrial,2025-01-24,288.42,85.07,12,Active,3.71
MTR01285,South,Commercial,2025-06-05,863.26,129.41,76,Faulty,5.54
MTR01286,Central,Residential,2025-08-16,579.64,61.66,123,Faulty,11.32
MTR01287,Central,Commercial,2025-06-17,231.56,124.0,276,Active,11.62
MTR01288,Central,Residential,2025-11-09,564.71,125.94,20,Active,11.31
MTR01289,South,Industrial,2025-09-22,1188.6,81.18,65,Active,10.76
MTR01290,West,Industrial,2025-07-26,354.27,49.32,163,Active,5.61
MTR01291,East,Residential,2025-07-11,129.92,79.48,116,Faulty,5.45
MTR01292,South,Industrial,2025-04-21,1169.68,127.91,143,Active,5.8
MTR01293,West,Commercial,2025-05-10,123.75,7.95,119,Faulty,11.43
MTR01294,Central,Industrial,2025-07-03,119.97,83.05,187,Faulty,8.99
MTR01295,South,Industrial,2025-03-18,329.96,149.13,136,Active,11.63
MTR01296,East,Commercial,2025-01-13,1026.94,108.05,198,Active,7.92
MTR01297,North,Industrial,2025-11-28,645.68,79.83,65,Faulty,12.4
MTR01298,East,Commercial,2025-12-13,154.78,119.86,38,Active,9.06
MTR01299,South,Industrial,2025-10-04,703.54,129.84,213,Active,5.3
MTR01300,North,Commercial,2025-06-16,787.45,15.94,43,Faulty,4.75
MTR01301,Central,Residential,2025-07-24,595.86,144.21,67,Active,4.2
MTR01302,South,Commercial,2025-08-20,549.48,125.19,250,Active,3.6
MTR01303,West,Residential,2025-11-04,612.01,58.33,122,Active,11.53
MTR01304,South,Commercial,2025-04-17,484.33,111.36,258,Faulty,4.23
MTR01305,West,Residential,2025-09-08,325.08,135.64,53,Active,11.77
MTR01306,West,Commercial,2025-12-17,1088.34,34.4,128,Faulty,4.88
MTR01307,East,Residential,2025-02-03,732.62,122.23,107,Active,9.0
MTR01308,West,Commercial,2025-06-30,363.49,15.45,206,Faulty,6.36
MTR01309,Central,Industrial,2025-04-06,405.98,69.17,155,Faulty,8.46
MTR01310,South,Industrial,2025-06-29,117.34,54.7,282,Faulty,9.77
MTR01311,Central,Industrial,2025-03-23,660.85,100.5,76,Active,10.85
MTR01312,Central,Commercial,2025-07-14,965.12,131.04,71,Active,4.93
MTR01313,East,Commercial,2025-07-05,733.66,60.65,83,Faulty,11.85
MTR01314,North,Residential,2025-01-28,262.67,142.16,153,Faulty,9.84
MTR01315,West,Residential,2025-02-02,1044.54,65.86,88,Active,11.42
MTR01316,Central,Industrial,2025-03-04,325.66,91.04,48,Faulty,11.03
MTR01317,South,Commercial,2025-02-06,759.31,110.75,100,Active,8.95
MTR01318,West,Commercial,2025-03-04,62.92,112.86,164,Active,3.94
MTR01319,East,Commercial,2025-04-21,508.45,13.77,228,Active,9.57
MTR01320,West,Industrial,2025-04-02,247.15,46.14,277,Faulty,6.31
MTR01321,Central,Industrial,2025-10-19,529.91,42.3,229,Faulty,11.56
MTR01322,West,Commercial,2025-01-07,743.36,42.18,73,Faulty,9.18
MTR01323,Central,Commercial,2025-03-20,253.42,92.53,243,Faulty,8.49
MTR01324,North,Residential,2025-03-03,297.33,135.22,290,Active,7.17
MTR01325,Central,Industrial,2025-11-21,180.78,7.64,229,Faulty,3.93
MTR01326,South,Industrial,2025-01-31,176.86,97.84,31,Faulty,12.25
MTR01327,North,Residential,2025-09-20,570.39,101.97,199,Active,9.65
MTR01328,South,Commercial,2025-01-30,292.02,100.87,36,Faulty,5.13
MTR01329,East,Commercial,2025-09-21,609.04,28.68,103,Faulty,3.94
MTR01330,West,Commercial,2025-09-26,1110.12,71.71,65,Active,10.2
MTR01331,West,Industrial,2025-02-11,162.79,18.57,149,Active,11.93
MTR01332,South,Residential,2025-05-26,253.04,18.81,107,Active,7.88
MTR01333,East,Residential,2025-08-21,89.13,67.21,106,Faulty,10.74
MTR01334,West,Commercial,2025-11-23,60.6,94.64,133,Faulty,11.99
MTR01335,South,Industrial,2025-11-17,621.07,58.32,90,Faulty,9.49
MTR01336,South,Industrial,2025-07-07,347.25,69.57,47,Faulty,10.33
MTR01337,West,Industrial,2025-11-21,146.93,132.72,285,Active,10.07
MTR01338,East,Commercial,2025-12-03,858.83,138.7,108,Faulty,11.83
MTR01339,North,Residential,2025-09-25,1145.91,27.31,12,Active,5.88
MTR01340,South,Commercial,2025-01-17,612.28,92.24,26,Active,3.89
MTR01341,East,Commercial,2025-12-01,1037.12,53.12,263,Faulty,6.18
MTR01342,East,Commercial,2025-07-23,423.07,58.64,222,Active,7.94
MTR01343,West,Industrial,2025-08-07,69.44,132.79,238,Active,9.17
MTR01344,East,Residential,2025-05-20,827.48,128.99,285,Faulty,6.19
MTR01345,Central,Commercial,2025-04-10,254.44,41.88,166,Active,5.28
MTR01346,North,Industrial,2025-07-21,251.97,31.4,54,Faulty,11.38
MTR01347,West,Industrial,2025-07-22,319.07,123.6,253,Active,12.05
MTR01348,Central,Commercial,2025-10-03,803.74,85.2,84,Active,4.13
MTR01349,South,Residential,2025-04-15,1163.19,128.66,82,Active,11.12
MTR01350,Central,Industrial,2025-03-21,556.63,31.05,28,Active,7.87
MTR01351,Central,Residential,2025-12-22,640.91,92.63,49,Faulty,10.62
MTR01352,West,Industrial,2025-02-20,816.97,147.08,98,Faulty,4.93
MTR01353,Central,Industrial,2025-06-12,175.44,90.86,67,Active,5.71
MTR01354,East,Commercial,2025-03-13,509.57,35.08,257,Active,9.4
MTR01355,West,Residential,2025-08-02,247.87,123.3,8,Faulty,10.49
MTR01356,North,Industrial,2025-06-14,859.11,99.17,7,Faulty,12.22
MTR01357,East,Industrial,2025-05-24,163.03,39.02,218,Active,10.72
MTR01358,East,Commercial,2025-02-14,546.43,25.56,146,Faulty,3.88
MTR01359,East,Residential,2025-03-09,624.0,125.15,279,Active,11.32
MTR01360,East,Commercial,2025-12-05,994.44,118.37,208,Active,9.35
MTR01361,West,Commercial,2025-12-06,639.14,116.42,266,Faulty,7.26
MTR01362,North,Industrial,2025-02-12,453.49,114.52,298,Active,8.56
MTR01363,West,Residential,2025-01-29,967.74,117.39,60,Faulty,3.75
MTR01364,Central,Residential,2025-10-02,877.08,119.63,92,Faulty,8.75
MTR01365,East,Commercial,2025-02-04,393.98,82.46,141,Active,6.79
MTR01366,North,Industrial,2025-09-10,174.9,62.13,46,Active,9.77
MTR01367,West,Residential,2025-09-14,358.78,48.5,73,Faulty,6.57
MTR01368,North,Commercial,2025-02-03,1020.29,42.76,197,Active,6.58
MTR01369,Central,Industrial,2025-10-05,1056.27,49.34,257,Active,10.04
MTR01370,East,Residential,2025-05-22,101.32,38.46,38,Faulty,11.42
MTR01371,East,Industrial,2025-11-12,851.26,101.76,289,Faulty,11.7
MTR01372,Central,Residential,2025-07-15,903.72,53.41,291,Active,9.28
MTR01373,West,Industrial,2025-05-11,952.69,61.02,283,Faulty,10.71
MTR01374,Central,Residential,2025-08-11,458.63,123.56,265,Active,11.13
MTR01375,Central,Residential,2025-02-01,114.3,134.44,233,Active,7.95
MTR01376,Central,Residential,2025-02-21,706.19,54.42,135,Active,7.26
MTR01377,West,Residential,2025-10-08,208.99,74.11,165,Faulty,7.34
MTR01378,Central,Industrial,2025-08-22,590.08,38.07,156,Active,7.42
MTR01379,East,Industrial,2025-05-27,559.73,64.0,134,Faulty,5.27
MTR01380,Central,Residential,2025-03-19,204.68,130.45,197,Active,5.65
MTR01381,South,Residential,2025-12-01,621.96,54.88,222,Faulty,5.78
MTR01382,Central,Industrial,2025-04-07,60.23,118.0,11,Faulty,9.6
MTR01383,Central,Residential,2025-03-29,485.4,19.1,151,Active,9.54
MTR01384,West,Residential,2025-12-07,531.41,96.2,50,Faulty,9.95
MTR01385,West,Industrial,2025-01-14,952.09,89.03,198,Active,4.18
MTR01386,Central,Commercial,2025-09-10,669.49,86.93,182,Faulty,10.77
MTR01387,West,Residential,2025-08-17,1062.91,106.2,219,Faulty,9.17
MTR01388,West,Commercial,2025-07-01,603.31,122.65,94,Faulty,9.48
MTR01389,South,Industrial,2025-12-13,260.13,9.95,293,Faulty,9.44
MTR01390,South,Commercial,2025-07-22,936.54,14.36,119,Active,5.54
MTR01391,South,Industrial,2025-09-17,1110.9,104.48,213,Faulty,10.81
MTR01392,North,Residential,2025-04-12,814.8,86.96,23,Faulty,4.02
MTR01393,North,Commercial,2025-06-02,767.48,92.61,268,Active,3.68
MTR01394,East,Residential,2025-10-30,664.2,22.53,172,Faulty,11.05
MTR01395,North,Industrial,2025-08-08,57.95,24.9,285,Active,7.57
MTR01396,Central,Commercial,2025-01-30,316.61,57.87,122,Active,5.9
MTR01397,North,Commercial,2025-07-17,1176.74,91.03,20,Active,12.43
MTR01398,West,Industrial,2025-05-19,841.04,31.78,235,Faulty,6.87
MTR01399,North,Residential,2025-02-25,164.75,135.71,26,Faulty,5.63
MTR01400,West,Commercial,2025-03-12,52.38,111.84,141,Faulty,10.58
MTR01401,South,Commercial,2025-02-16,736.05,79.79,187,Active,10.84
MTR01402,Central,Industrial,2025-06-30,1084.96,111.07,212,Active,7.69
MTR01403,East,Industrial,2025-01-01,518.71,111.6,107,Active,11.3
MTR01404,Central,Residential,2025-02-20,1145.53,84.32,157,Active,10.83
MTR01405,South,Industrial,2025-10-03,510.03,146.73,73,Active,7.5
MTR01406,North,Residential,2025-06-27,395.67,16.36,103,Active,7.36
MTR01407,West,Industrial,2025-12-20,1071.5,62.77,108,Active,7.69
MTR01408,North,Commercial,2025-01-20,254.44,65.15,86,Faulty,6.19
MTR01409,West,Commercial,2025-10-25,844.71,58.67,166,Faulty,3.98
MTR01410,North,Industrial,2025-05-03,121.86,23.72,129,Active,10.21
MTR01411,North,Residential,2025-12-12,990.03,59.74,157,Active,9.49
MTR01412,North,Residential,2025-06-22,249.01,8.75,240,Active,10.37
MTR01413,East,Commercial,2025-02-25,980.02,32.88,192,Faulty,7.89
MTR01414,West,Industrial,2025-08-04,357.07,102.74,233,Faulty,3.59
MTR01415,East,Residential,2025-10-28,1014.51,100.86,139,Faulty,11.48
MTR01416,East,Residential,2025-08-06,822.24,111.94,208,Active,9.31
MTR01417,East,Commercial,2025-02-02,1014.95,141.67,112,Faulty,5.61
MTR01418,West,Industrial,2025-01-01,73.16,106.81,37,Active,11.96
MTR01419,North,Industrial,2025-05-10,953.65,115.76,13,Faulty,9.5
MTR01420,North,Commercial,2025-01-19,232.93,6.79,3,Active,4.47
MTR01421,South,Residential,2025-07-03,520.46,114.37,260,Active,3.98
MTR01422,South,Industrial,2025-11-13,289.6,140.55,273,Active,3.97
